country,year,total_DDD,watch_proportion,ses_risk_score,antibiotic_pressure_index
Italy,2008,11.34,0.2798,0.24761739963054186,3.172932
Italy,2009,11.17,0.2708,0.24657828815376748,3.0248359999999996
Italy,2010,11.44,0.2788,0.24712722284736768,3.189472
Italy,2011,10.85,0.2834,0.24380740813505303,3.07489
Italy,2012,12.47,0.2749,0.24719792102180768,3.428003
Italy,2013,12.22,0.2981,0.2441781892294437,3.642782
Italy,2014,11.98,0.2995,0.2427488564144821,3.58801
Italy,2015,13.22,0.3003,0.24950695349739793,3.9699660000000003
Italy,2016,12.66,0.2993,0.24557037965503986,3.7891380000000003
Italy,2017,13.21,0.3065,0.2432035328615941,4.048865
Italy,2018,13.23,0.2989,0.24234693708891414,3.954447
Italy,2019,13.03,0.317,0.2423574106463589,4.13051
Italy,2020,14.3,0.3236,0.23674325295671494,4.62748
Italy,2021,13.92,0.3062,0.2317755527095551,4.262304
Italy,2022,14.03,0.3113,0.23214601924798023,4.367539
Italy,2023,14.52,0.3154,0.3412623360943394,4.579608
Italy,2024,13.36,0.3491,0.39244257946063654,4.663976
Italy,2025,14.57,0.3242,0.3973854197621619,4.723594
Italy,2026,14.8,0.3124,0.3873644876999003,4.62352
Italy,2027,14.66,0.3225,0.4058187519583157,4.72785
Italy,2028,14.62,0.3273,0.36838646205447123,4.785125999999999
Italy,2029,15.5,0.3398,0.3774508096984063,5.2669
Italy,2030,15.38,0.3347,0.3894010954262432,5.147686
Ivory Coast,2004,10.02,0.2581,0.702277830811726,2.586162
Ivory Coast,2005,10.53,0.2724,0.7023636080066614,2.8683719999999995
Ivory Coast,2006,10.63,0.2681,0.6523626128339028,2.8499030000000003
Ivory Coast,2007,11.13,0.2814,0.6390293066759429,3.131982
Ivory Coast,2008,10.85,0.2727,0.6863648130244175,2.958795
Ivory Coast,2009,11.5,0.2923,0.6318805323689592,3.36145
Ivory Coast,2010,11.78,0.2874,0.6479501065984238,3.385572
Ivory Coast,2011,11.76,0.2732,0.6788535022068211,3.212832
Ivory Coast,2012,11.45,0.2891,0.6104836906372042,3.310195
Ivory Coast,2013,11.88,0.2948,0.624778065922166,3.5022240000000004
Ivory Coast,2014,12.37,0.3021,0.6716118943119269,3.7369769999999995
Ivory Coast,2015,12.03,0.2982,0.6310795253166553,3.587346
Ivory Coast,2016,11.95,0.2956,0.6167092612743905,3.5324199999999997
Ivory Coast,2017,13.21,0.2927,0.6217841449226262,3.8665670000000003
Ivory Coast,2018,12.93,0.2936,0.6646508361343317,3.7962480000000003
Ivory Coast,2019,13.3,0.3286,0.6701226545133864,4.37038
Ivory Coast,2020,12.89,0.3073,0.6636049903183334,3.9610970000000005
Ivory Coast,2021,13.86,0.325,0.656565007213712,4.5045
Ivory Coast,2022,13.97,0.3256,0.6580451896373886,4.5486320000000005
Ivory Coast,2023,13.66,0.3219,0.6552725064352116,4.3971540000000005
Ivory Coast,2024,14.1,0.3137,0.3986552714913466,4.42317
Ivory Coast,2025,14.35,0.3182,0.40575857459155906,4.56617
Ivory Coast,2026,14.18,0.3308,0.3981609022541557,4.690744
Ivory Coast,2027,15.56,0.319,0.37743951482629756,4.96364
Ivory Coast,2028,14.52,0.3376,0.4069959034968009,4.901952
Ivory Coast,2029,14.57,0.3302,0.39381371241374197,4.811014
Ivory Coast,2030,15.6,0.3347,0.3825772536291695,5.2213199999999995
Jamaica,2004,10.19,0.2793,0.46289969166720935,2.8460669999999997
Jamaica,2005,10.64,0.2519,0.43410860841669674,2.680216
Jamaica,2006,10.36,0.2864,0.3982964636411844,2.9671039999999995
Jamaica,2007,10.76,0.2587,0.4456559153626419,2.7836119999999998
Jamaica,2008,11.2,0.2802,0.4508794616202606,3.1382399999999997
Jamaica,2009,11.94,0.2825,0.4446678262627367,3.3730499999999997
Jamaica,2010,11.73,0.2942,0.41379816479877984,3.450966
Jamaica,2011,10.97,0.2828,0.4374807415102967,3.102316
Jamaica,2012,11.7,0.286,0.40306851569881474,3.3461999999999996
Jamaica,2013,11.93,0.2856,0.4456970931731262,3.4072080000000002
Jamaica,2014,12.57,0.2881,0.42725630375896384,3.6214170000000006
Jamaica,2015,12.93,0.2862,0.4016484571621264,3.7005660000000002
Jamaica,2016,12.35,0.2767,0.41494759857233754,3.417245
Jamaica,2017,12.19,0.3211,0.40749765584955877,3.9142089999999996
Jamaica,2018,12.51,0.3059,0.40620413314431364,3.826809
Jamaica,2019,13.47,0.3122,0.41335869839032574,4.205334
Jamaica,2020,13.96,0.3347,0.4046808063861319,4.6724120000000005
Jamaica,2021,13.51,0.3109,0.4051438881265429,4.200259
Jamaica,2022,14.22,0.3103,0.4024054877305767,4.412466
Jamaica,2023,13.33,0.3231,0.40233568509212836,4.306923
Jamaica,2024,13.93,0.3182,0.40188243885878716,4.432525999999999
Jamaica,2025,14.14,0.3234,0.3878032249833079,4.572876000000001
Jamaica,2026,14.71,0.3195,0.3906576934621342,4.699845000000001
Jamaica,2027,16.01,0.3089,0.3807685263062277,4.945489
Jamaica,2028,15.53,0.3319,0.39362486256241114,5.154406999999999
Jamaica,2029,14.91,0.3356,0.4035354302159234,5.003796
Jamaica,2030,15.79,0.337,0.3984929048280226,5.32123
Japan,2004,10.15,0.2605,0.2825643445263405,2.6440750000000004
Japan,2005,10.05,0.277,0.2957681134645057,2.7838500000000006
Japan,2006,10.86,0.271,0.2801873225049291,2.94306
Japan,2007,11.21,0.2813,0.30871282794803,3.153373
Japan,2008,11.12,0.2726,0.26970787241469885,3.031312
Japan,2009,11.19,0.2835,0.30764098813741714,3.1723649999999997
Japan,2010,11.88,0.2811,0.2529448637945818,3.3394680000000005
Japan,2011,11.89,0.2902,0.2578129285185867,3.4504780000000004
Japan,2012,11.2,0.2739,0.23062672348118832,3.0676799999999997
Japan,2013,12.55,0.2865,0.25856293766554667,3.5955749999999997
Japan,2014,11.84,0.3077,0.23393293128455156,3.6431679999999997
Japan,2015,11.85,0.3084,0.27662155153740997,3.65454
Japan,2016,12.87,0.3018,0.23055929197737213,3.884166
Japan,2017,12.43,0.3096,0.2710327591552999,3.8483279999999995
Japan,2018,12.69,0.3104,0.2264248485048792,3.938976
Japan,2019,13.28,0.3102,0.2655656563353784,4.119456
Japan,2020,13.02,0.2978,0.21456488033108634,3.877356
Japan,2021,13.5,0.3199,0.2534321637408996,4.31865
Japan,2022,13.65,0.3022,0.20816525259840685,4.125030000000001
Japan,2023,14.16,0.3211,0.2697965714573463,4.546776
Japan,2024,14.23,0.3221,0.40174212030081113,4.583483
Japan,2025,13.88,0.3188,0.39076125400804995,4.424944
Japan,2026,14.54,0.3367,0.38718077095748016,4.895618
Japan,2027,14.89,0.3337,0.39918820502699215,4.968793
Japan,2028,15.84,0.3379,0.385806003157269,5.352335999999999
Japan,2029,14.89,0.34,0.40396113207016193,5.062600000000001
Japan,2030,14.35,0.3403,0.37276229960764606,4.883305
Jordan,2004,10.12,0.2473,0.3936427619969767,2.5026759999999997
Jordan,2005,9.78,0.2733,0.43667359872133604,2.6728739999999998
Jordan,2006,10.48,0.2635,0.3828186629679702,2.76148
Jordan,2007,11.03,0.2747,0.4258502671146823,3.029941
Jordan,2008,11.3,0.2691,0.39900663402869396,3.04083
Jordan,2009,11.25,0.2986,0.42365358947844134,3.35925
Jordan,2010,11.56,0.2778,0.42324763864338566,3.2113680000000002
Jordan,2011,11.92,0.2906,0.42287521879830936,3.4639520000000004
Jordan,2012,12.57,0.2851,0.41363058491657734,3.5837070000000004
Jordan,2013,12.11,0.2991,0.41755924789674315,3.6221009999999993
Jordan,2014,12.38,0.2898,0.4233415442942941,3.587724
Jordan,2015,12.92,0.2754,0.4111265820982007,3.5581679999999998
Jordan,2016,12.64,0.3022,0.4104005900735629,3.8198080000000005
Jordan,2017,12.3,0.3063,0.4090699106744886,3.7674900000000004
Jordan,2018,12.87,0.2976,0.4190877448703488,3.8301119999999993
Jordan,2019,13.04,0.3256,0.3953662687391716,4.245824
Jordan,2020,13.61,0.2899,0.40729589793395604,3.9455389999999997
Jordan,2021,13.77,0.3148,0.4043774526922761,4.334796
Jordan,2022,13.59,0.3154,0.4024054877305767,4.2862860000000005
Jordan,2023,13.62,0.3239,0.40120099848872376,4.411518
Jordan,2024,13.97,0.3201,0.39393018115748935,4.4717970000000005
Jordan,2025,13.99,0.3408,0.3890851681665354,4.767792
Jordan,2026,13.63,0.3257,0.39661433290940373,4.439291
Jordan,2027,13.57,0.3343,0.39889921426340463,4.536451
Jordan,2028,14.56,0.3388,0.391420770624899,4.932928
Jordan,2029,14.9,0.3568,0.37682109127368557,5.31632
Jordan,2030,16.03,0.3332,0.36755892423895087,5.341196
Kenya,2004,7.75,0.28,0.7046255550015689,2.1700000000000004
Kenya,2005,7.6,0.2689,0.6988853317483366,2.04364
Kenya,2006,7.64,0.2856,0.6833089073489316,2.181984
Kenya,2007,8.49,0.277,0.6743059174671591,2.3517300000000003
Kenya,2008,8.33,0.2759,0.6719049356433723,2.298247
Kenya,2009,8.83,0.299,0.6651732089308253,2.64017
Kenya,2010,8.89,0.3014,0.6614155850291314,2.679446
Kenya,2011,8.78,0.3074,0.6613524272202277,2.698972
Kenya,2012,9.38,0.3014,0.6565657346509549,2.827132
Kenya,2013,9.25,0.3207,0.6535746496072774,2.966475
Kenya,2014,9.54,0.32,0.649604520773616,3.0528
Kenya,2015,9.73,0.3118,0.6508171536549896,3.0338140000000005
Kenya,2016,10.52,0.3413,0.6483315400657506,3.590476
Kenya,2017,10.59,0.326,0.6508694776121087,3.45234
Kenya,2018,11.03,0.3218,0.6460949611527574,3.5494539999999994
Kenya,2019,11.08,0.3291,0.6377415190105129,3.6464280000000002
Kenya,2020,10.67,0.3549,0.6406868629133846,3.786783
Kenya,2021,11.37,0.3352,0.6352076143389983,3.8112239999999997
Kenya,2022,11.6,0.3363,0.6297471068949962,3.90108
Kenya,2023,11.88,0.3225,0.6283610145865863,3.8313
Kenya,2024,12.36,0.3373,0.5793932657243941,4.169028
Kenya,2025,11.72,0.3706,0.5776109570939694,4.343432
Kenya,2026,13.01,0.3488,0.5763307109649412,4.537888
Kenya,2027,13.46,0.3705,0.5775672141749233,4.98693
Kenya,2028,13.2,0.3686,0.5831364093543496,4.865519999999999
Kenya,2029,13.11,0.3696,0.5677323736920002,4.8454559999999995
Kenya,2030,14.65,0.3768,0.5951817075128708,5.52012
"Korea, South",2004,9.91,0.2681,0.38767518077154905,2.656871
"Korea, South",2005,10.5,0.2557,0.4531241680547186,2.68485
"Korea, South",2006,10.45,0.2574,0.4399567192309579,2.68983
"Korea, South",2007,11.52,0.2773,0.43086992859131573,3.1944959999999996
"Korea, South",2008,10.6,0.275,0.4201175487367941,2.915
"Korea, South",2009,11.8,0.2809,0.4082319093318444,3.31462
"Korea, South",2010,11.41,0.2841,0.4513833383912119,3.241581
"Korea, South",2011,11.18,0.2892,0.41458468188432673,3.233256
"Korea, South",2012,11.3,0.2908,0.40710316348181075,3.2860400000000003
"Korea, South",2013,12.57,0.2886,0.3972466798434059,3.627702
"Korea, South",2014,12.44,0.2865,0.420086655614327,3.5640599999999996
"Korea, South",2015,12.56,0.286,0.40489376826134826,3.59216
"Korea, South",2016,11.59,0.3004,0.42697448099515106,3.481636
"Korea, South",2017,13.05,0.2986,0.39785637788711115,3.89673
"Korea, South",2018,12.72,0.3038,0.4155423163297446,3.864336
"Korea, South",2019,13.39,0.3229,0.4053650266192079,4.323631000000001
"Korea, South",2020,13.77,0.3174,0.40584769277844457,4.370598
"Korea, South",2021,13.27,0.3078,0.40273315706470125,4.084506
"Korea, South",2022,12.8,0.3153,0.4024054877305767,4.03584
"Korea, South",2023,14.08,0.3374,0.3998133859498991,4.750592
"Korea, South",2024,13.02,0.3194,0.3935803630649706,4.158588
"Korea, South",2025,13.83,0.3246,0.39775369914716874,4.489218
"Korea, South",2026,14.3,0.3517,0.3910473840477473,5.029310000000001
"Korea, South",2027,15.34,0.3339,0.3862840053621788,5.122026
"Korea, South",2028,15.04,0.3116,0.3932856683327718,4.686464
"Korea, South",2029,15.21,0.3337,0.38197271908355146,5.075577
"Korea, South",2030,15.68,0.3336,0.38748374818058806,5.230848
Kuwait,2004,9.76,0.2743,0.39959655425463986,2.677168
Kuwait,2005,10.13,0.2681,0.4867171025616389,2.715853
Kuwait,2006,10.84,0.2885,0.4150189645053114,3.12734
Kuwait,2007,10.82,0.2748,0.4323669268190966,2.9733359999999998
Kuwait,2008,11.37,0.2871,0.36898826421012726,3.264327
Kuwait,2009,10.83,0.2795,0.4468861414401647,3.0269850000000003
Kuwait,2010,11.97,0.2662,0.4365594529760898,3.186414
Kuwait,2011,11.84,0.2503,0.44139706793038364,2.9635520000000004
Kuwait,2012,11.78,0.2817,0.4369296016655938,3.318426
Kuwait,2013,12.21,0.2926,0.44476097355127847,3.5726460000000007
Kuwait,2014,12.17,0.3023,0.42852419365059535,3.6789910000000003
Kuwait,2015,12.16,0.2853,0.41947009588641215,3.469248
Kuwait,2016,11.93,0.3,0.4181619069530371,3.5789999999999997
Kuwait,2017,13.67,0.3087,0.42048582991328276,4.219929
Kuwait,2018,13.07,0.2845,0.4147892884749742,3.718415
Kuwait,2019,13.63,0.3224,0.41272746361111845,4.394312
Kuwait,2020,13.17,0.2996,0.40960302502322077,3.9457319999999996
Kuwait,2021,12.98,0.2981,0.40469137947355494,3.869338
Kuwait,2022,13.91,0.3263,0.4024054877305767,4.5388329999999995
Kuwait,2023,14.13,0.3357,0.4027254563400635,4.743441
Kuwait,2024,14.19,0.3195,0.4032264316690581,4.533705
Kuwait,2025,14.26,0.325,0.3965807428977457,4.6345
Kuwait,2026,15.48,0.335,0.4030712816538726,5.1858
Kuwait,2027,15.12,0.3476,0.37344853459470595,5.255712
Kuwait,2028,14.69,0.3582,0.3916108093496752,5.261958
Kuwait,2029,14.82,0.3458,0.3921622863239763,5.124756
Kuwait,2030,16.0,0.3431,0.3681680523407,5.4896
Latvia,2004,10.43,0.2591,0.4504302539796299,2.702413
Latvia,2005,10.21,0.2682,0.3846332249525436,2.738322
Latvia,2006,10.48,0.2681,0.44465320049020296,2.809688
Latvia,2007,10.92,0.2786,0.4443258916167729,3.0423120000000003
Latvia,2008,11.07,0.2637,0.40487197227724947,2.919159
Latvia,2009,11.15,0.271,0.45510270490549054,3.02165
Latvia,2010,11.52,0.2879,0.40374364613813896,3.3166079999999996
Latvia,2011,11.8,0.2856,0.44526629602049667,3.3700800000000006
Latvia,2012,11.97,0.2806,0.3994834816095316,3.358782
Latvia,2013,12.64,0.3015,0.43140308153271245,3.81096
Latvia,2014,11.91,0.2916,0.4288138985661435,3.4729560000000004
Latvia,2015,12.58,0.3003,0.41267566734013683,3.777774
Latvia,2016,12.61,0.2878,0.42346569720316807,3.629158
Latvia,2017,13.22,0.3069,0.3977134958866121,4.057218000000001
Latvia,2018,12.88,0.3012,0.4233719615596949,3.8794560000000007
Latvia,2019,12.8,0.2919,0.40817625144156044,3.73632
Latvia,2020,13.43,0.3267,0.4089960373772211,4.387581
Latvia,2021,13.99,0.3163,0.4055251112356023,4.4250370000000006
Latvia,2022,14.19,0.3171,0.4024054877305767,4.499649
Latvia,2023,13.42,0.3,0.3979298451939556,4.026
Latvia,2024,14.63,0.3123,0.39878690625672464,4.568949000000001
Latvia,2025,14.72,0.325,0.38821106498330193,4.784000000000001
Latvia,2026,14.78,0.3284,0.40263315918161074,4.853752
Latvia,2027,15.44,0.3336,0.3944108759101116,5.150784
Latvia,2028,14.89,0.3439,0.39290455435974414,5.120671
Latvia,2029,15.66,0.3412,0.3671623088817038,5.343192
Latvia,2030,15.18,0.3213,0.3427436344881455,4.877333999999999
Lebanon,2004,10.37,0.2577,0.42134855969426477,2.6723489999999996
Lebanon,2005,10.24,0.2705,0.46280095155089873,2.7699200000000004
Lebanon,2006,10.77,0.2881,0.4007292749196518,3.102837
Lebanon,2007,10.78,0.2605,0.4155353068442374,2.8081899999999997
Lebanon,2008,11.36,0.2911,0.4355030328830282,3.306896
Lebanon,2009,11.28,0.2603,0.459537070095605,2.9361839999999995
Lebanon,2010,11.0,0.2846,0.42566749408215876,3.1306000000000003
Lebanon,2011,12.43,0.2928,0.4427340880893687,3.639504
Lebanon,2012,12.19,0.29,0.41705671873430417,3.5350999999999995
Lebanon,2013,11.16,0.2922,0.45116560756398505,3.260952
Lebanon,2014,12.07,0.2745,0.4026415294860169,3.3132150000000005
Lebanon,2015,12.59,0.2995,0.407092212202926,3.770705
Lebanon,2016,12.5,0.2996,0.4103205900005088,3.7449999999999997
Lebanon,2017,13.19,0.2852,0.4035742421148106,3.761788
Lebanon,2018,12.95,0.2926,0.4098427356258224,3.78917
Lebanon,2019,13.43,0.2888,0.4161573910720924,3.878584
Lebanon,2020,13.56,0.3079,0.4067174539884075,4.175124
Lebanon,2021,13.35,0.3223,0.40318276848090107,4.302705
Lebanon,2022,14.28,0.3269,0.4024054877305767,4.668132
Lebanon,2023,14.0,0.34,0.40153713662328183,4.760000000000001
Lebanon,2024,14.08,0.3315,0.4015617632372518,4.667520000000001
Lebanon,2025,14.33,0.3124,0.3965475859795208,4.476692
Lebanon,2026,14.75,0.3243,0.40053639225823984,4.783424999999999
Lebanon,2027,14.99,0.3456,0.3821667718095634,5.180544
Lebanon,2028,15.43,0.3457,0.36634176780347794,5.334151
Lebanon,2029,15.91,0.3321,0.3867574764026904,5.283711
Lebanon,2030,15.19,0.3523,0.4108570167668204,5.351437
Lithuania,2004,10.54,0.2559,0.3950692458824306,2.697186
Lithuania,2005,10.07,0.2671,0.45115440927136075,2.6896970000000002
Lithuania,2006,11.23,0.2596,0.4440292240423981,2.915308
Lithuania,2007,10.52,0.2655,0.41401743676066216,2.79306
Lithuania,2008,10.23,0.2892,0.4523825262208233,2.9585160000000004
Lithuania,2009,11.53,0.2693,0.4461503733308627,3.1050289999999996
Lithuania,2010,11.55,0.2868,0.4342691920629027,3.3125400000000003
Lithuania,2011,11.61,0.2711,0.44780079586248484,3.147471
Lithuania,2012,12.39,0.286,0.42812044487803935,3.5435399999999997
Lithuania,2013,12.43,0.2774,0.44121224258373426,3.448082
Lithuania,2014,11.41,0.3028,0.41211604444987215,3.4549480000000004
Lithuania,2015,11.76,0.2977,0.41257548002958333,3.5009520000000003
Lithuania,2016,12.23,0.3033,0.4195292801198809,3.7093590000000005
Lithuania,2017,12.28,0.3075,0.42368828265970204,3.7760999999999996
Lithuania,2018,13.93,0.305,0.4113083591371605,4.24865
Lithuania,2019,13.76,0.3233,0.4046043522387978,4.448607999999999
Lithuania,2020,13.23,0.3183,0.40355052663554714,4.211109
Lithuania,2021,13.51,0.3099,0.4000471366311057,4.186749
Lithuania,2022,14.08,0.3196,0.4024054877305767,4.499968
Lithuania,2023,14.25,0.3164,0.3993816564590108,4.5087
Lithuania,2024,14.4,0.3328,0.3972988145535036,4.79232
Lithuania,2025,14.46,0.3325,0.39618676469061465,4.807950000000001
Lithuania,2026,13.8,0.3332,0.38149719554273254,4.59816
Lithuania,2027,13.82,0.3253,0.3880330735485844,4.495646
Lithuania,2028,15.08,0.3314,0.39095138870384194,4.9975119999999995
Lithuania,2029,14.66,0.3424,0.3901035946703374,5.019584
Lithuania,2030,15.81,0.3363,0.3818783277317276,5.316903
Malawi,2004,10.48,0.2789,0.3795558417388979,2.922872
Malawi,2005,10.15,0.2581,0.403696137175477,2.6197150000000002
Malawi,2006,11.31,0.2841,0.488570477549766,3.2131710000000004
Malawi,2007,11.07,0.2554,0.4423868749218319,2.827278
Malawi,2008,11.94,0.2757,0.38606109216566875,3.291858
Malawi,2009,11.48,0.2775,0.44335580926265566,3.1857
Malawi,2010,11.26,0.2669,0.36435629646967277,3.005294
Malawi,2011,11.13,0.2756,0.43748707241757434,3.0674280000000005
Malawi,2012,11.47,0.2735,0.4291728381537069,3.1370450000000005
Malawi,2013,11.89,0.2984,0.4397466635824435,3.5479760000000002
Malawi,2014,12.08,0.2932,0.42219158368865195,3.541856
Malawi,2015,13.09,0.2712,0.42547027969513584,3.550008
Malawi,2016,12.7,0.3075,0.4217037978969333,3.9052499999999997
Malawi,2017,12.85,0.2814,0.42148707014783093,3.6159899999999996
Malawi,2018,12.68,0.3061,0.40959094878747926,3.8813479999999996
Malawi,2019,12.99,0.3123,0.4079275193770622,4.056777
Malawi,2020,13.23,0.2999,0.4056165986682803,3.967677
Malawi,2021,13.28,0.3014,0.4039634768605542,4.002592
Malawi,2022,13.74,0.3239,0.4024054877305767,4.450386
Malawi,2023,13.85,0.3235,0.3991761168390657,4.480475
Malawi,2024,13.98,0.3233,0.3926925470112875,4.519734
Malawi,2025,14.43,0.3089,0.39580277285733145,4.457427
Malawi,2026,14.99,0.3418,0.3935551796340632,5.123582
Malawi,2027,14.47,0.3251,0.38875749119030156,4.704197000000001
Malawi,2028,14.81,0.3204,0.4011210881144129,4.745124000000001
Malawi,2029,14.76,0.3325,0.40542475994257077,4.9077
Malawi,2030,14.74,0.3317,0.39991960054907827,4.889258
Malaysia,2004,10.54,0.26,0.4592132641022278,2.7403999999999997
Malaysia,2005,10.13,0.2635,0.4305139714977617,2.669255
Malaysia,2006,11.24,0.276,0.4363895974064854,3.10224
Malaysia,2007,10.1,0.2752,0.4618438091745901,2.7795199999999998
Malaysia,2008,11.12,0.2593,0.4617650392359963,2.8834159999999995
Malaysia,2009,11.61,0.2769,0.46106051425758504,3.214809
Malaysia,2010,10.95,0.2798,0.4513182832385606,3.0638099999999997
Malaysia,2011,11.09,0.2894,0.43778164746026893,3.209446
Malaysia,2012,11.58,0.2791,0.4095211218189566,3.2319780000000002
Malaysia,2013,11.66,0.2912,0.4318130938507695,3.395392
Malaysia,2014,12.29,0.2835,0.4312824906549807,3.4842149999999994
Malaysia,2015,11.5,0.2884,0.3889905253712516,3.3165999999999998
Malaysia,2016,12.42,0.3001,0.4312956317609232,3.7272419999999995
Malaysia,2017,12.66,0.3038,0.40761948447204455,3.846108
Malaysia,2018,13.37,0.2978,0.4098678792885191,3.981586
Malaysia,2019,13.02,0.3028,0.4138796211752616,3.942456
Malaysia,2020,13.15,0.3139,0.41101492053017363,4.127785
Malaysia,2021,13.71,0.329,0.4045761632383876,4.5105900000000005
Malaysia,2022,13.99,0.3153,0.40483702048535763,4.411047000000001
Malaysia,2023,13.44,0.3306,0.4040224442408541,4.443264
Malaysia,2024,14.05,0.3231,0.3979319040092412,4.539555
Malaysia,2025,15.4,0.3222,0.3995026550979476,4.96188
Malaysia,2026,14.83,0.3261,0.38487529262010867,4.836063
Malaysia,2027,15.2,0.3382,0.37358891383659265,5.140639999999999
Malaysia,2028,15.42,0.3235,0.3825388917885136,4.98837
Malaysia,2029,15.39,0.3404,0.405735040495264,5.2387559999999995
Malaysia,2030,15.59,0.3248,0.3952858248226969,5.063631999999999
Mauritius,2004,10.27,0.2658,0.45231209893102026,2.7297659999999997
Mauritius,2005,10.72,0.2761,0.4199622584254466,2.959792
Mauritius,2006,10.18,0.2534,0.4025688738871513,2.579612
Mauritius,2007,11.53,0.2651,0.38008053499043204,3.056603
Mauritius,2008,11.53,0.2898,0.47135657798957054,3.3413939999999998
Mauritius,2009,11.55,0.2901,0.4086618211049568,3.3506550000000006
Mauritius,2010,11.29,0.2822,0.3916776104983739,3.186038
Mauritius,2011,11.92,0.2785,0.389717358543046,3.3197200000000002
Mauritius,2012,11.51,0.283,0.4240544728748229,3.2573299999999996
Mauritius,2013,11.26,0.2963,0.41136991532081707,3.336338
Mauritius,2014,12.17,0.3082,0.40839180038113965,3.7507939999999995
Mauritius,2015,12.57,0.3131,0.42128700645429873,3.935667
Mauritius,2016,13.0,0.3042,0.4019380340136528,3.9546
Mauritius,2017,13.3,0.2887,0.4059569668594818,3.83971
Mauritius,2018,13.42,0.3045,0.42091007048239,4.08639
Mauritius,2019,12.74,0.2962,0.3999412438281914,3.773588
Mauritius,2020,13.73,0.3135,0.4005948393791573,4.304355
Mauritius,2021,13.42,0.2922,0.4048773717421931,3.9213240000000003
Mauritius,2022,13.77,0.3223,0.4024054877305767,4.438071
Mauritius,2023,13.56,0.3141,0.3995144717434279,4.259196
Mauritius,2024,13.81,0.3337,0.3926827637210416,4.608397
Mauritius,2025,14.41,0.3218,0.3902996967361206,4.637137999999999
Mauritius,2026,14.14,0.3474,0.3915451303752586,4.912236
Mauritius,2027,14.53,0.3405,0.3990634260332844,4.947465
Mauritius,2028,15.39,0.3318,0.40121289769039425,5.106402
Mauritius,2029,15.44,0.3376,0.3945510381971811,5.212544
Mauritius,2030,15.03,0.333,0.3758049622152244,5.00499
Mexico,2004,11.53,0.2851,0.5517363806173237,3.287203
Mexico,2005,11.62,0.2772,0.540200832059434,3.2210639999999997
Mexico,2006,12.31,0.2898,0.5293238307465676,3.567438
Mexico,2007,11.63,0.3089,0.5195053121612037,3.5925070000000003
Mexico,2008,12.7,0.2819,0.512594530903375,3.5801299999999996
Mexico,2009,12.65,0.3016,0.5087545413076795,3.8152399999999997
Mexico,2010,12.37,0.2885,0.501782708953807,3.5687449999999994
Mexico,2011,12.62,0.2801,0.4913403999800455,3.534862
Mexico,2012,12.87,0.2949,0.48391946599532143,3.7953629999999996
Mexico,2013,12.72,0.2992,0.47367862417902007,3.8058240000000003
Mexico,2014,13.41,0.2996,0.46683885678291853,4.0176359999999995
Mexico,2015,13.82,0.2945,0.459081426788611,4.06999
Mexico,2016,13.95,0.2749,0.4573888925411411,3.8348549999999997
Mexico,2017,14.81,0.3119,0.44788554825085275,4.619239
Mexico,2018,13.89,0.3211,0.4394413286032681,4.460079
Mexico,2019,14.21,0.3156,0.4317744006575641,4.484676
Mexico,2020,14.45,0.327,0.424370263181853,4.72515
Mexico,2021,14.18,0.3312,0.41067135101895597,4.696416
Mexico,2022,14.64,0.3328,0.4012444480854065,4.872192
Mexico,2023,14.65,0.3186,0.4039047539928091,4.66749
Mexico,2024,15.13,0.3221,0.3406591883865675,4.873373
Mexico,2025,15.11,0.3437,0.35086924721862767,5.193307
Mexico,2026,15.82,0.3331,0.3398807838987196,5.269642
Mexico,2027,15.62,0.3459,0.3446664091174102,5.402958
Mexico,2028,15.58,0.3278,0.3394083158606567,5.107124
Mexico,2029,15.67,0.3585,0.31258570257052787,5.617694999999999
Mexico,2030,16.93,0.3548,0.3504669408020139,6.0067639999999995
Morocco,2004,9.68,0.2664,0.6554727144744511,2.578752
Morocco,2005,10.56,0.2704,0.6465825197128336,2.8554239999999997
Morocco,2006,11.3,0.2797,0.6459056409577633,3.16061
Morocco,2007,11.31,0.2652,0.6182108756798901,2.999412
Morocco,2008,10.88,0.2755,0.607462001960777,2.9974400000000005
Morocco,2009,11.54,0.2779,0.63611378698083,3.2069659999999995
Morocco,2010,11.7,0.2916,0.6322493220614807,3.4117200000000003
Morocco,2011,11.77,0.3029,0.6220548848082394,3.565133
Morocco,2012,11.72,0.2942,0.5755901809504859,3.448024
Morocco,2013,11.68,0.2905,0.6140108106635815,3.3930399999999996
Morocco,2014,12.55,0.3095,0.6156414812954839,3.8842250000000003
Morocco,2015,12.52,0.3095,0.6237553420108238,3.87494
Morocco,2016,13.33,0.2993,0.6228049538158891,3.989669
Morocco,2017,13.32,0.3173,0.622780196743031,4.2264360000000005
Morocco,2018,12.93,0.3129,0.6271766956689272,4.045797
Morocco,2019,12.48,0.2887,0.6232631580398316,3.6029760000000004
Morocco,2020,12.92,0.3143,0.6161185985149076,4.0607560000000005
Morocco,2021,13.88,0.2961,0.6150176726164029,4.109868
Morocco,2022,13.71,0.3155,0.6146811390345411,4.325505000000001
Morocco,2023,13.5,0.3167,0.6079904504466112,4.275449999999999
Morocco,2024,14.61,0.3231,0.3935350903227768,4.720491
Morocco,2025,14.8,0.3343,0.39617555762170964,4.94764
Morocco,2026,14.83,0.3279,0.3700094595157869,4.862757
